2.7061991959335505,2.7061991959335505,
2.597616054725187,2.597616054725187,
2.543488264108699,2.543488264108699,
2.6183917974723196,2.6183917974723196,
2.7442070268462238,2.7442070268462238,
3.148812628992704,3.148812628992704,
3.2616107243077805,3.2616107243077805,
3.247581522919591,3.247581522919591,
3.2858158554561148,3.2858158554561148,
3.3750892224169404,3.3750892224169404,
3.512686256294105,3.512686256294105,
3.916910508002664,3.916910508002664,
4.174112250931195,4.174112250931195,
4.982466760385842,4.982466760385842,
4.8985589946166925,4.8985589946166925,
4.7960980825199115,4.7960980825199115,
4.675850656842792,4.675850656842792,
4.451160447247442,4.451160447247442,
