4.166980258346609,4.166980258346609,
1.9032410042393102,1.9032410042393102,
1.7249346337343874,1.7249346337343874,
1.5723105151026902,1.5723105151026902,
1.5376414147553028,1.5376414147553028,
1.6863921945542018,1.6863921945542018,
1.6858910052552551,1.6858910052552551,
1.5320991062851386,1.5320991062851386,
1.5705761640087426,1.5705761640087426,
1.47933950472855,1.47933950472855,
1.5008882325460209,1.5008882325460209,
1.935377164015501,1.935377164015501,
2.2460710444193257,2.2460710444193257,
2.235189399287791,2.235189399287791,
2.4735322766788053,2.4735322766788053,
2.466154954554928,2.466154954554928,
2.4880799794627797,2.4880799794627797,
2.564621465090721,2.564621465090721,
2.677232577359607,2.677232577359607,
2.572567423029081,2.572567423029081,
2.501860373466641,2.501860373466641,
2.47943113018768,2.47943113018768,
2.519249666282994,2.519249666282994,
2.4014722147866756,2.4014722147866756,
2.31479218537323,2.31479218537323,
2.2857091462361057,2.2857091462361057,
2.419417688327332,2.419417688327332,
2.5720240988401843,2.5720240988401843,
2.651505450221404,2.651505450221404,
2.4967182236382564,2.4967182236382564,
2.4725274855912946,2.4725274855912946,
2.503769410093344,2.503769410093344,
2.5959646266706344,2.5959646266706344,
2.534786762330317,2.534786762330317,
2.5295915385283023,2.5295915385283023,
2.585358125436516,2.585358125436516,
2.696429100771631,2.696429100771631,
2.7602069643450418,2.7602069643450418,
2.8207656135246784,2.8207656135246784,
2.659739634238966,2.659739634238966,
2.5009050327329327,2.5009050327329327,
2.3809614381801083,2.3809614381801083,
2.3217022108233842,2.3217022108233842,
2.3270575263598863,2.3270575263598863,
2.379856063319028,2.379856063319028,
2.4309610677218556,2.4309610677218556,
2.531456239294338,2.531456239294338,
2.6893350970408867,2.6893350970408867,
2.8950959016535873,2.8950959016535873,
3.1450177004377724,3.1450177004377724,
3.391784613577736,3.391784613577736,
