2.147339236209416,2.147339236209416,
1.9700958484182345,1.9700958484182345,
1.819906080207629,1.819906080207629,
1.6950056071142359,1.6950056071142359,
1.7194840336514496,1.7194840336514496,
1.5357546915894802,1.5357546915894802,
1.5236604127671671,1.5236604127671671,
1.2191013812709937,1.2191013812709937,
1.1645854310603467,1.1645854310603467,
1.1466551656984088,1.1466551656984088,
1.0647621121526383,1.0647621121526383,
1.0455561652854692,1.0455561652854692,
1.1921751666445588,1.1921751666445588,
2.3951255149291204,2.3951255149291204,
2.3056798957702576,2.3056798957702576,
2.159652532671122,2.159652532671122,
2.2549011504749195,2.2549011504749195,
2.299656216969482,2.299656216969482,
2.5750657449895793,2.5750657449895793,
2.774881208679513,2.774881208679513,
2.691220169325543,2.691220169325543,
2.666017920697445,2.666017920697445,
2.6205627326892986,2.6205627326892986,
2.6149748021814765,2.6149748021814765,
2.586073546505682,2.586073546505682,
2.613221371364778,2.613221371364778,
2.6998575615889515,2.6998575615889515,
2.8424393148205787,2.8424393148205787,
3.03571681636218,3.03571681636218,
3.265251911084944,3.265251911084944,
3.113880717595421,3.113880717595421,
3.186033226343969,3.186033226343969,
3.185736897801348,3.185736897801348,
3.175753774432524,3.175753774432524,
3.2188023032054685,3.2188023032054685,
3.3134657366773195,3.3134657366773195,
3.455610114151247,3.455610114151247,
3.64064619417729,3.64064619417729,
3.615647565414084,3.615647565414084,
3.498952626757157,3.498952626757157,
3.579499487510654,3.579499487510654,
3.477445098855106,3.477445098855106,
3.322231068086538,3.322231068086538,
3.212158128284489,3.212158128284489,
3.145707188760635,3.145707188760635,
3.1323463533378857,3.1323463533378857,
3.1610250319137143,3.1610250319137143,
3.0476004656747,3.0476004656747,
3.0351142259800494,3.0351142259800494,
3.0377362907330236,3.0377362907330236,
3.0948515230724127,3.0948515230724127,
3.1522985232027456,3.1522985232027456,
3.223920322962225,3.223920322962225,
3.250464091502145,3.250464091502145,
3.325959736839685,3.325959736839685,
3.40082326799624,3.40082326799624,
3.472507202933707,3.472507202933707,
